App,ID,Author,Date,Rating,Helpful Count,Review,,
Skype,560, Alexander Nelson ," September 9, 2020 ",3,0,"  Sometimes, when I call a certain number, it automatically adds extra numbers to the phone number I'm trying to dial. It does this without even touching the screen on my phone. Sound clarity varies depending on the call. Even with optimal internet connections for myself and the other person. Even in ...Full ReviewSometimes, when I call a certain number, it automatically adds extra numbers to the phone number I'm trying to dial. It does this without even touching the screen on my phone. Sound clarity varies depending on the call. Even with optimal internet connections for myself and the other person. Even in the United States.",,
Skype,561, Alexander DP ," September 10, 2020 ",1,0,"  Microsoft ruined Skype Before Microsoft bought this app/service, it was great. Not its a total mess! Its so messed up, that a no-name company swooped in and stole the spotlight! Thank you Zoom! Even during the 2020 pandemic, everyone's at home, basic & group video chat is the new normal, Skype was s...Full ReviewMicrosoft ruined Skype Before Microsoft bought this app/service, it was great. Not its a total mess! Its so messed up, that a no-name company swooped in and stole the spotlight! Thank you Zoom! Even during the 2020 pandemic, everyone's at home, basic & group video chat is the new normal, Skype was supposed to come through and shine, but it totally flopped! Really Microsoft?!?!?! It's 2020 and where's Skype text messages?!?! Microsoft took it away. Really?!?!?",,
Skype,562, Vignesh Dixith ," July 29, 2020 ",5,0,"  This App is like a Godlike features, especially very useful for the students. Thanks for your service",,
Skype,563, 라�," August 7, 2020 ",5,0,  Great app. I use it almost every day and love it!,,
Skype,564, sojan george ," August 13, 2020 ",1,3,  The network speed is strong but stil skype says poor connection,,
Skype,565, Saikat Ghosh ," August 18, 2020 ",5,0,  Please provide a feature for zooming in to any particular person ....otherwise great app,,
Skype,566, Ravindra Karvi ," August 5, 2020 ",5,0,  its smooth for international call and work as expected.,,
Skype,567, muthu sheila muthu ," September 4, 2020 ",5,1,  Best app for international calls clear voice then useful application,,
Skype,568, Sivaram S ," September 4, 2020 ",5,0,  Awesome work on pop up screen coming when we switch to different app,,
Skype,569, Howard Norman Guitar ," August 28, 2020 ",2,0,  Please give us the ability to toggle on or off the noise suppression feature (i.e. original sound) like zoom now has.,,
Skype,570, Mango ," July 30, 2020 ",1,0,"  Honest review: can make calles but Cannot Edit paste number , cannot delete contacts, interface is very old style",,
Skype,571, PRO GAMInG ," August 22, 2020 ",5,0,  Very good app and it has improved and it we will make it more advanced .,,
Skype,572, A Watkin ," August 17, 2020 ",1,0,  Doesn't reliably send or receive messages.,,
Skype,573, Robert Weldon ," September 18, 2020 ",5,0,"  Very clear, like sitting next to someone!!!",,
Skype,574, Botz ," August 12, 2020 ",5,0,  It's great for messages and calls love this app and love to here from the devs,,
Skype,575, Spectrum_Mommy_Amylee ," August 2, 2020 ",5,2,  This app has been a lifesaver being able to keep in touch with my son during the covid-19 pandemic,,
Skype,576, Vivian Jones ," July 29, 2020 ",5,0,"  Easy to use, prwtty easy and good signal!",,
Skype,577, Jess Delacueva ," September 23, 2020 ",5,0,  It has performed well most of the time and it is my favorite app,,
Skype,578, Nathan Gove ," August 21, 2020 ",3,0,"  Decent app. My complaint right now is that Skype keeps pestering me to allow it put stuff on the screen as an overlay when I am using other apps. I don't want this! I've said no, including No twice this morning. Why not? Because when I've tried it, the useless overlay covered practically half of my ...Full ReviewDecent app. My complaint right now is that Skype keeps pestering me to allow it put stuff on the screen as an overlay when I am using other apps. I don't want this! I've said no, including No twice this morning. Why not? Because when I've tried it, the useless overlay covered practically half of my screen, meaning that it was very difficult to do what I needed on other apps, because I kept needing to move it.",,
Skype,579, Nick Papa ," August 16, 2020 ",5,0,"  Voice, picture clear allgood , yes indeed.",,
Skype,580, Parwin Aziz ," September 9, 2020 ",5,0,  No problem with audio or video call,,
Skype,581, koray pars ," August 28, 2020 ",5,0,  Very high quality video and audio calls.,,
Skype,582, Milton Campbell ," July 22, 2020 ",5,0,  My wife's away working overseas and Skype video chat has been a real God send for us. Great app,,
Skype,583, Shariful Islam ," July 25, 2020 ",1,0,  I hate Skype. After I login I see my account looks like New. No contact no profile pic no massage.,,
Skype,584, Md Golam Arif ," August 8, 2020 ",5,0,  Excellent service I am getting with a very low cost. Love it.,,
Skype,585, Zbigniew ," July 25, 2020 ",2,0,  Extremely hard to operate. Terrible ring tone.,,
Skype,586, Faran B Farooq ," August 8, 2020 ",5,0,  Easy to navigate and to connect with the loved ones.,,
Skype,587, Marilen Navarro ," July 30, 2020 ",5,0,  Awesome... Clear video and good voice quality.. 👍�,,
Skype,588, রুকস�," August 11, 2020 ",2,0,"  This app is the very glitchy and slow, there are no controls for the host",,
Skype,589, Ma. Christypher Joy Reyes-Santos ," September 15, 2020 ",5,0,  remains to be the best app for videocalls and files sharing �,,
Skype,590, Rupam Ghosh ," September 7, 2020 ",5,0,  Very good experience with video call best in class.,,
Skype,591, Carlos Enrique Membreño Barrientos," August 6, 2020 ",1,0,  Good but... IT is the best app to call but i does not get it in texting or voice messaging,,
Skype,592, Sukanta Dutta ," September 4, 2020 ",1,42,"  The latest version of this app is killing me. Most of the messages which are a bit long are getting cut-off and not showing the whole message. It leave me nowhere. It is really ahuge problem, I tried uninstalling and re-installing the app. But it's not working, the messages are not showing fully. Pl...Full ReviewThe latest version of this app is killing me. Most of the messages which are a bit long are getting cut-off and not showing the whole message. It leave me nowhere. It is really ahuge problem, I tried uninstalling and re-installing the app. But it's not working, the messages are not showing fully. Please fix this asap.",,
Skype,593, siva prasad ," September 15, 2020 ",1,0,"  Please correct the following flaws... 1. Sometimes calls not connecting if both are in online also... 2. The last seen option is functioning very badly... It's always showing "" Active now "" even they can't used the Skype... 3. Location sharing option is functioning very very badly.... Please correct...Full ReviewPlease correct the following flaws... 1. Sometimes calls not connecting if both are in online also... 2. The last seen option is functioning very badly... It's always showing "" Active now "" even they can't used the Skype... 3. Location sharing option is functioning very very badly.... Please correct them",,
Skype,594, Arnab Dutta ," September 26, 2020 ",2,0,"  1) Need minimized buttom on each and every window. 2) need buttom for own vedio on/off buttom. 3) need option for link share and joining events or invitation option. 4) actually I want to say that, spouse I organised a event, and i want to invite more people to join my event, when they click on the ...Full Review1) Need minimized buttom on each and every window. 2) need buttom for own vedio on/off buttom. 3) need option for link share and joining events or invitation option. 4) actually I want to say that, spouse I organised a event, and i want to invite more people to join my event, when they click on the link they can join by my administration and can do vedio/audio chat, can share documents, vedio, audio or any file, showing presentation, etc like a online meetings.",,
Skype,595, Tabbers ," August 23, 2020 ",2,0,"  Good, but I never receive notification on my s8+ or my note 20 ultra. That sucks",,
Skype,596, Rubina Chandra ," August 13, 2020 ",2,0,"  Worst app ever, every time I face glitches when any call comes.",,
Skype,597, Saul Nunez ," September 6, 2020 ",1,4,"  It used to be better, but video calling gets disconnected too often making the app more annoying than useful. In the past I could buy credit and use it as needed, now it is a monthly fee like a telephone service. I would use a cellphone for that. I feel disappointed, and looking for a different opti...Full ReviewIt used to be better, but video calling gets disconnected too often making the app more annoying than useful. In the past I could buy credit and use it as needed, now it is a monthly fee like a telephone service. I would use a cellphone for that. I feel disappointed, and looking for a different option.",,
Skype,598, Foteini (Effie) Stamidou ," September 8, 2020 ",5,0,  Excellent quality of voice and sound,,
Skype,599, Martha Buckley-Flynn ," September 4, 2020 ",4,1,"  Good app, enables me to dial a ""normal"" phone number from my mobile using wifi - essential seeing as I have a terrible mobile signal at home. The only issue is it doesn't work if I call a company which uses a phone menu system - ie I can't enter the numbers to choose the relevant option.",,
Skype,600, VIRGINIA ASINO YEE ," September 12, 2020 ",5,0,"  it was clear to4day, but at time Vedeo chat at skype is not good reception..",,
Skype,601, Hussain baig ," September 21, 2020 ",5,0,"  Skype is even better than WhatsApp it's so much fun when you talk but I would like to ask the developer to make the feature of ""status"" like in whatsapp thank you. Plz listen",,
Skype,602, Ananya Chopra ," September 8, 2020 ",5,0,  It's an awesome app. Very Good Quality. Would recommend.,,
Skype,603, Brian Paniagua ," August 27, 2020 ",5,0,  My favorite way to video call friends across every device and platform,,
Skype,604, sarisari briones ," August 21, 2020 ",5,0,  A relief from other means of communication. I like it,,
Skype,605, Shafi Daulatzai ," August 13, 2020 ",4,0,  The problem is that you need Internet to use the app but rest is perfect 👌 😉 😌,,
Skype,606, V Reed ," August 21, 2020 ",5,0,"  Works great. But of a learing curve, though.",,
Skype,607, Red Claw00 ," September 4, 2020 ",1,3,  Always have problems... My last phone distorted all the audio when I was on a call with somebody. No settings could fix it and now my new phone doesn't let my alarms vibrate when on a call. Will definitely be switching to another video app because skype is just a disgusting mess and a sad excuse to ...Full ReviewAlways have problems... My last phone distorted all the audio when I was on a call with somebody. No settings could fix it and now my new phone doesn't let my alarms vibrate when on a call. Will definitely be switching to another video app because skype is just a disgusting mess and a sad excuse to be considered an app,,
Skype,608, usama saleem ," September 23, 2020 ",5,0,  Love this app.. This app helped me in very difficult time. And it is better then other video calling apps to be very honest with you guys .. If your whatsapp call doesn't connect or work and imo call doesn't work or connect then use this app you'll love it .. Thankyou soo much for making this app sk...Full ReviewLove this app.. This app helped me in very difficult time. And it is better then other video calling apps to be very honest with you guys .. If your whatsapp call doesn't connect or work and imo call doesn't work or connect then use this app you'll love it .. Thankyou soo much for making this app skype and its team may God bless you all ..,,
Skype,609, Lyubomir Grigorov ," July 20, 2020 ",1,0,  Trying to attach files still crashes the app! FIX YOUR SOFTWARE!,,
