App,ID,Author,Date,Rating,Helpful Count,Review,,,,
,785,Yolande Paul,27-Sep-20,1,1, I cant see to be able to log in since fri evening It keeps saying that fb is doing a security check. My friends have confirmed that my account doesn't even appear on there friends list anymore. FACEBOOK WHAT IS GOING ON.................,,,,
,786,Shreya Sinha,24-Sep-20,2,2," in this app,everything is okay but the avatar create option was not showing in my setting. So, i updated this app but it is still not showing the avatar option. Even some people shared the link to create avatar but when i clicked on the link,it doesn't respond.So,what should I do now? PLEASE HELP!�",,,,
,787,Radhakanta Toppo,26-Sep-20,1,1, Worst app ever. It doesn't have better recovery option. You cannot contact Facebook if you face any problem. They will never help you to recover your account cause they can't contact you either.,,,,
,788,Rehna Vahab,27-Sep-20,1,1, It was a nice app.but my problem is that I can't see the people you may know feature in the facebook.i tried many solutions.but still I can't see the people you may know feature in the facebook.it was a big problem to me.,,,,
,789,Dor Dirr,27-Sep-20,2,1, Overall its a great socialising app but can you please bring back the old featured photo system. The featured story system is really bad. Thank you for reading hoping for positive reply.,,,,
,790,SparkedFury,25-Sep-20,1,1, Now even more ads It's not enough that every 3rd post on your feed is an add. But now when you try to see your feed it stops videos 10 seconds in making you click it and guess what... another add.,,,,
,791,Enter Thom,22-Sep-20,1,1, needs a dark mode. The refresh system is so bad. Everytime you leave the app it refreshes itself and the feed is completely different there's no way to find a post back if you don't know who posted it.,,,,
,792,Ellex Hunt,23-Sep-20,1,184," Report doesn't work plus, whatever you've done to our 'groups' is rubbish. I don't constantly want to see only top posts and I don't want to see groups my friends are in bc I'm not into the same junk. If I was I'd have joined the group myself.",,,,
,793,Elizabeth Forde,27-Sep-20,1,84, I like Facebook because I mean everyone does 😂 mostly because you can tell everyone about your day and post pictures and videos and share it to everyone you know updating them of your everyday life . Facebook is really an app that you make friends and socialize with people you would want to get to ...Full ReviewI like Facebook because I mean everyone does 😂 mostly because you can tell everyone about your day and post pictures and videos and share it to everyone you know updating them of your everyday life . Facebook is really an app that you make friends and socialize with people you would want to get to know and I adore face b,,,,
,794,VIGNESH VICKY,22-Sep-20,1,1, My facebook account was hacked in September 3 or 4 I don't know..and the hacker was changed the primary account and remove my gmail account and my number and delete the restore email link in email... So i connot recovery facebook account so please help me and resent the facebook gmail change the lin...Full ReviewMy facebook account was hacked in September 3 or 4 I don't know..and the hacker was changed the primary account and remove my gmail account and my number and delete the restore email link in email... So i connot recovery facebook account so please help me and resent the facebook gmail change the link... I'm waiting for your replay 😩�,,,,
,795,Nam Nguy�,25-Sep-20,3,1," Still have font error when posting Vietnamese on story. And for God's sake, please bring back the old PC interface. The new one is really slow and annoying.",,,,
,796,Ian Gonzales,26-Sep-20,2,1, Hi Facebook again im expecting the updated will be good now but after i updated my pages and group are now still reloading whenever i click it at my internet is actually good sorry for this i may not offend you but i think u should focus fixing in cecular internet connection low in Facebook and 1 mo...Full ReviewHi Facebook again im expecting the updated will be good now but after i updated my pages and group are now still reloading whenever i click it at my internet is actually good sorry for this i may not offend you but i think u should focus fixing in cecular internet connection low in Facebook and 1 more thing whenever 1 leave it more than 1-2 minutes my home pages are reloading but i didn't reload fix that tho....I give you to 2 for now cause it's not helpful for our business,,,,
,797,Cherish High,3-Sep-20,1,2," Every time I click on something to look at it, like a recipe, it goes back to the beginning. This is the worst update ever! Fix this please, or I'm done with facebook!",,,,
,798,Darrell Kisner,3-Sep-20,3,19," This application is a great platform for accessing Facebook. It's mobile, it's quick and easy to access, and it's very cool convenient to be able to access your Facebook from anywhere that you have internet access.",,,,
,799,Rohan Achnay,7-Sep-20,1,0," Since last update, when I go to marketplace>commerce profile>buying>following check one of my saved searches and then come back out, Facebook entirely freezes. I then need to close app. What is going on?",,,,
,800,Emma Buehler,8-Sep-20,4,2," Love the app, hate the new update. Hate that it only let's you view like 20secs of a video on your page and then you have to switch to watch to continue. I personally liked it better the old way and find this quite obnoxious.",,,,
,801,Jimuel Avellanosa,8-Sep-20,1,3," I used it everyday when it's in an earlier version. Great app! But one thing I noticed, Profile pictures are rarely show in news feed. It's most on post. I suggest that make it fair, both profile and post.",,,,
,802,usha jaanu,17-Sep-20,1,5, New version is terrible. My notifications aren't working.. I have reported multiple times even though the issue is not fixed yet. All we want is classic Facebook version simple to use. Please consider this and fix this asap,,,,
,803,Dhana Shashini,15-Sep-20,2,4," I need your assistance, i have tried countless of times and even googled for solutionz but my facebook doesnt have the Avatar option to post or create my own avatar. Location: Singapore, Mobile: Huawei Mate20 Pro and many ppl whom are also Huawei users has it but not on mine. Please Assist !!!! - af...Full ReviewI need your assistance, i have tried countless of times and even googled for solutionz but my facebook doesnt have the Avatar option to post or create my own avatar. Location: Singapore, Mobile: Huawei Mate20 Pro and many ppl whom are also Huawei users has it but not on mine. Please Assist !!!! - after its rectified - 5 stars for you",,,,
,804,SS Cinema,11-Sep-20,3,2," Im trying to recover my Facebook account because i accidentally set my birthday in to like 12 years old and i sent identity confirmation like 3 months from now but my account still not recovered, i sent my id and birthcertificate but still nothing, please fix this problem.",,,,
,805,Charlie Asuncion,18-Sep-20,1,1," Its so annoying that it always auto refresh when you press back, you camt even continue what you left in the news feed. And also after sooooo many years, it still dont have a night mode. Listen to your users.",,,,
