App,ID,Author,Date,Rating,Helpful Count,Review,,,
Excel,95,Juan Morris,6-Aug-20,2,69," On several occasions it has automatically opened a previous documents when reopening & working on a new one. Twice it has deleted(corupted) 5 days worth of work. Then whoever, tries to convince me to upload to the ""cloud"" or ""drive"". My docs are mine. They should remain with me. Some things shouldn'...Full ReviewOn several occasions it has automatically opened a previous documents when reopening & working on a new one. Twice it has deleted(corupted) 5 days worth of work. Then whoever, tries to convince me to upload to the ""cloud"" or ""drive"". My docs are mine. They should remain with me. Some things shouldn't be shared, even non-personal things - it's called pride of ownership, personal property. Plain & simply i will not be steered, as a sheep, to what i don't accept I'm going back to pen and paper.",,,
Excel,96,Alan C,31-Aug-20,3,552," App is working well, and the connectivity with various device really helped a lot. But the app in Android is bugging at times. The cell or the formula bar often went blank with no apparent reason, and I have to write blindly, relying on the keyboard and faith alone. This happens even frequently on m...Full ReviewApp is working well, and the connectivity with various device really helped a lot. But the app in Android is bugging at times. The cell or the formula bar often went blank with no apparent reason, and I have to write blindly, relying on the keyboard and faith alone. This happens even frequently on my Samsung S7 Edge device compared to my Samsung Note. And since it is quite essential, it becomes disturbing at times.",,,
Excel,97,Noble Scott Jr.,23-Sep-20,5,4," Available offline and I was able to create spreadsheets, upload to email and have other team members use and resend.",,,
Excel,98,Sujit Prajapati,25-Sep-20,5,2, I am using this app since from few years. This is a great app to store data or any excell work.,,,
Excel,99,Roderick Chance Smith,23-Sep-20,5,4, Luv it but on PC have been using the free version in open office and to my surprise it works as well.,,,
Excel,100,Mahla Mkhize,2-Oct-20,5,0, Excellent app opens and edits all Excel files on my phone. I'm happy with it,,,
Excel,101,Fabrizio Di Pietro,4-Oct-20,4,0," Great tool, but the ease of use of the desktop version is not even comparable. Perfect for reading, amendments and small tasks. Definitely the best in its genre on mobile",,,
Excel,102,Orion Thompson,27-Aug-20,1,325, This gave me carpal tunnel syndrome. I have never had a more miserable experience than using the Excel app on my phone. Not only is it's interface hard to use and clunky. It tries to get you to use Windows style formatted keyboards which may be useful contribute to a difficult to use setting. It als...Full ReviewThis gave me carpal tunnel syndrome. I have never had a more miserable experience than using the Excel app on my phone. Not only is it's interface hard to use and clunky. It tries to get you to use Windows style formatted keyboards which may be useful contribute to a difficult to use setting. It also did not provide the functionality that is expected in an Excel experience. This was the most diluted rendition of Excel today. 0/10 would not recommend.,,,
Excel,103,Gary Janaszek,17-Aug-20,1,937, It used to work great but now it wouldn't open a couple .xlsx files. I downloaded Google Sheets app and it didn't have any problems opening the files. Why does Microsoft have a problem ooening their own files but other companies don't. I would have the same problem on my computer with Microsoft Word...Full ReviewIt used to work great but now it wouldn't open a couple .xlsx files. I downloaded Google Sheets app and it didn't have any problems opening the files. Why does Microsoft have a problem ooening their own files but other companies don't. I would have the same problem on my computer with Microsoft Word files. Open Office didn't have any problem that Microsoft Word had. It's seems strange that the designer's of these file types can't open their own file saved in Microsoft application programs.�,,,
Excel,104,Ann Anderson,30-Jul-20,2,100," I like the app but I don't like that you have to have a monthly subscription in order to edit documents. When you get the app it says that you can edit and create files but when you try to, it asks you to make a monthly purchase if you want to edit documents. It would be more up front if you made an...Full ReviewI like the app but I don't like that you have to have a monthly subscription in order to edit documents. When you get the app it says that you can edit and create files but when you try to, it asks you to make a monthly purchase if you want to edit documents. It would be more up front if you made an outright purchase from start.",,,
Excel,105,Mardlatillah Intan Firdaus,28-Jul-20,3,97," I found it really helpful. The way to operate it is almost the same with what you do in your laptop. But i found it error while saving my files, so i couldn't open it in another day. But thank God, when i transfered it to my laptop, i found way to set it up back, so i can open the files that broken",,,
Excel,106,adamma mbachu,16-Sep-20,5,6, Good. It is a swift application that helps me to manage my data efficiently. Also it is a powerful tool for preparing most of my report. I find the Microsoft excel very interesting and I will be very happy to explore all the features. Thank you,,,
Excel,107,Greg Fulton,14-Aug-20,5,267," MS Excel is ground zero for numbers, forms, small databases (upto 100,000 rows), and many other things. For the critical numbers in my business, I have ditched all the 3rd Party Apps for my phone and written them on Excel. It's usability on mobiles is now very good. As for PC use, it's an extremely ...Full ReviewMS Excel is ground zero for numbers, forms, small databases (upto 100,000 rows), and many other things. For the critical numbers in my business, I have ditched all the 3rd Party Apps for my phone and written them on Excel. It's usability on mobiles is now very good. As for PC use, it's an extremely stable platform to use, and is basically bomb proof. Been using it since 1992. This is one product that Microsoft will never discontinue. One footnote: I use Dropbox over Onedrive. Avoided many probs",,,
